t,ground_truth_configuration,ground_truth_configuration_feasibility,baseline_configuration,baseline_configuration_feasibility,ares_configuration,ares_configuration_feasibility,ares_reconfiguration
906,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
907,Cloud Service,True,Manual Input,False,Cloud Service,True,False
908,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
909,Cloud Service,True,Manual Input,False,Cloud Service,True,False
910,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
911,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
912,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
913,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
914,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
915,Cloud Service,True,Manual Input,False,Cloud Service,True,False
916,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
917,Cloud Service,True,Manual Input,False,Cloud Service,True,False
918,Cloud Service,True,Manual Input,False,Cloud Service,True,False
919,Cloud Service,True,Manual Input,False,Cloud Service,True,False
920,Cloud Service,True,Manual Input,False,Cloud Service,True,False
921,Cloud Service,True,Manual Input,False,Cloud Service,True,False
922,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
923,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
924,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
925,Cloud Service,True,Manual Input,False,Manual Input,False,True
926,Cloud Service,True,Cloud Service,True,Manual Input,False,False
927,Cloud Service,True,Cloud Service,True,Manual Input,False,False
928,Cloud Service,True,Manual Input,False,Manual Input,False,False
929,Cloud Service,True,Manual Input,False,Manual Input,False,False
930,Cloud Service,True,Manual Input,False,Manual Input,False,False
931,Cloud Service,True,Manual Input,False,Manual Input,False,False
932,Cloud Service,True,Manual Input,False,Manual Input,False,False
933,Cloud Service,True,Manual Input,False,Manual Input,False,False
934,Cloud Service,True,Cloud Service,True,Manual Input,False,False
935,Cloud Service,True,Cloud Service,True,Manual Input,False,False
936,Cloud Service,True,Cloud Service,True,Manual Input,False,False
937,Cloud Service,True,Cloud Service,True,Manual Input,False,False
938,Cloud Service,True,Cloud Service,True,Manual Input,False,False
939,Cloud Service,True,Cloud Service,True,Manual Input,False,False
940,Cloud Service,True,Cloud Service,True,Manual Input,False,False
941,Cloud Service,True,Manual Input,False,Manual Input,False,False
942,Cloud Service,True,Manual Input,False,Manual Input,False,False
943,Cloud Service,True,Cloud Service,True,Manual Input,False,False
944,Cloud Service,True,Cloud Service,True,Manual Input,False,False
945,Cloud Service,True,Manual Input,False,Manual Input,False,False
946,Cloud Service,True,Cloud Service,True,Manual Input,False,False
947,Cloud Service,True,Manual Input,False,Manual Input,False,False
948,Cloud Service,True,Cloud Service,True,Manual Input,False,False
949,Cloud Service,True,Cloud Service,True,Manual Input,False,False
950,Cloud Service,True,Cloud Service,False,Cloud Service,False,True
951,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
952,Cloud Service,True,Manual Input,False,Cloud Service,False,False
953,Cloud Service,True,Manual Input,False,Cloud Service,False,False
954,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
955,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
956,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
957,Cloud Service,True,Manual Input,False,Cloud Service,False,False
958,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
959,Cloud Service,True,Manual Input,False,Cloud Service,False,False
960,Cloud Service,True,Manual Input,False,Cloud Service,False,False
961,Cloud Service,True,Manual Input,False,Cloud Service,False,False
962,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
963,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
964,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
965,Cloud Service,True,Manual Input,False,Cloud Service,False,False
966,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
967,Cloud Service,True,Manual Input,False,Cloud Service,False,False
968,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
969,Cloud Service,True,Manual Input,False,Cloud Service,False,False
970,Cloud Service,True,Manual Input,False,Cloud Service,False,False
971,Cloud Service,True,Manual Input,False,Cloud Service,False,False
972,Cloud Service,True,Cloud Service,True,Cloud Service,False,False
973,Cloud Service,True,Manual Input,False,Cloud Service,False,False
974,Cloud Service,True,Manual Input,False,Cloud Service,False,False
975,Cloud Service,True,Cloud Service,True,Cloud Service,True,True
976,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
977,Cloud Service,True,Manual Input,False,Cloud Service,True,False
978,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
979,Cloud Service,True,Manual Input,False,Cloud Service,True,False
980,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
981,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
982,Cloud Service,True,Manual Input,False,Cloud Service,True,False
983,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
984,Cloud Service,True,Manual Input,False,Cloud Service,True,False
985,Cloud Service,True,Manual Input,False,Cloud Service,True,False
986,Cloud Service,True,Manual Input,False,Cloud Service,True,False
987,Cloud Service,True,Manual Input,False,Cloud Service,True,False
988,Cloud Service,True,Manual Input,False,Cloud Service,True,False
989,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
990,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
991,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
992,Cloud Service,True,Manual Input,False,Cloud Service,True,False
993,Cloud Service,True,Manual Input,False,Cloud Service,True,False
994,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
995,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
996,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
997,Cloud Service,True,Manual Input,False,Cloud Service,True,False
998,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
999,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1000,SmartWatch,True,Cloud Service,True,Cloud Service,True,True
1001,SmartWatch,True,Manual Input,False,Cloud Service,True,False
1002,SmartWatch,True,Cloud Service,True,Cloud Service,True,False
1003,SmartWatch,True,Cloud Service,True,Cloud Service,True,False
1004,SmartWatch,True,Cloud Service,True,Cloud Service,True,False
1005,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1006,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1007,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1008,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1009,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1010,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1011,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1012,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1013,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1014,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1015,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1016,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1017,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1018,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1019,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1020,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1021,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1022,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1023,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1024,SmartWatch,True,SmartWatch,True,Cloud Service,True,False
1025,SmartWatch,True,SmartWatch,True,SmartWatch,True,True
1026,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1027,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1028,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1029,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1030,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1031,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1032,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1033,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1034,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1035,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1036,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1037,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1038,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1039,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1040,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1041,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1042,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1043,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1044,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1045,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1046,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1047,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1048,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1049,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1050,SmartWatch,True,SmartWatch,True,SmartWatch,True,True
1051,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1052,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1053,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1054,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1055,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1056,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1057,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1058,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1059,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1060,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1061,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1062,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1063,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1064,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1065,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1066,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1067,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1068,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1069,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1070,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1071,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1072,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1073,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1074,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1075,SmartWatch,True,SmartWatch,True,SmartWatch,True,True
1076,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1077,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1078,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1079,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1080,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1081,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1082,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1083,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1084,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1085,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1086,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1087,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1088,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1089,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1090,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1091,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1092,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1093,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1094,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1095,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1096,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1097,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1098,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1099,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1100,SmartWatch,True,SmartWatch,True,SmartWatch,True,True
1101,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1102,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1103,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1104,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1105,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1106,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1107,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1108,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1109,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1110,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1111,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1112,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1113,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1114,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1115,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1116,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1117,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1118,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1119,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1120,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1121,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1122,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1123,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1124,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1125,SmartWatch,True,SmartWatch,True,SmartWatch,True,True
1126,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1127,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1128,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1129,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1130,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1131,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1132,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1133,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1134,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1135,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1136,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1137,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1138,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1139,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1140,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1141,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1142,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1143,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1144,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1145,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1146,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1147,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1148,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1149,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1150,SmartWatch,True,SmartWatch,True,SmartWatch,True,True
1151,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1152,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1153,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1154,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1155,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1156,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1157,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1158,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1159,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1160,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1161,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1162,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1163,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1164,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1165,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1166,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1167,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1168,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1169,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1170,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1171,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1172,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1173,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1174,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1175,SmartWatch,True,SmartWatch,True,SmartWatch,True,True
1176,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1177,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1178,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1179,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1180,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1181,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1182,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1183,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1184,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1185,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1186,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1187,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1188,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1189,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1190,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1191,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1192,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1193,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1194,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1195,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1196,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1197,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1198,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
1199,SmartWatch,True,SmartWatch,True,SmartWatch,True,False
